DATE_TIME,DC_POWER,AMBIENT_TEMPERATURE
2020-05-31 02:15:00,0.0,26.526500793103448
2020-05-31 02:30:00,0.0,26.08521223333333
2020-05-31 02:45:00,0.0,26.013380900000005
2020-05-31 03:00:00,0.0,25.993267275862074
2020-05-31 03:15:00,0.0,26.08363966666667
2020-05-31 03:30:00,0.0,26.01352665517241
2020-05-31 03:45:00,0.0,25.885065966666666
2020-05-31 04:00:00,0.0,25.60164676666667
2020-05-31 04:15:00,0.0,25.317720620689656
2020-05-31 04:30:00,0.0,25.16965643333333
2020-05-31 04:45:00,0.0,25.6225405862069
2020-05-31 05:00:00,0.0,25.850619733333332
2020-05-31 05:15:00,0.0,25.946306103448272
2020-05-31 05:30:00,0.0,26.212676827586204
2020-05-31 05:45:00,0.0,26.25050233333333
2020-05-31 06:00:00,399.2766666666666,26.293774862068965
2020-05-31 06:15:00,1216.1480952380953,26.47503153333333
2020-05-31 06:30:00,2194.3404761904762,26.62324700000001
2020-05-31 06:45:00,2906.94,26.876637733333336
2020-05-31 07:00:00,2908.801428571429,27.106279366666666
2020-05-31 07:15:00,2648.2019047619056,27.14684634482759
2020-05-31 07:30:00,2901.537619047619,27.3117461
2020-05-31 07:45:00,3692.642857142856,27.38396910344828
2020-05-31 08:00:00,5785.796190476191,27.74403266666667
2020-05-31 08:15:00,9557.339999999998,28.15140893333333
2020-05-31 08:30:00,10737.986190476191,28.859030862068966
2020-05-31 08:45:00,8889.230952380953,28.90879206666667
2020-05-31 09:00:00,8839.047619047618,29.230036206896553
2020-05-31 09:15:00,13065.369047619046,29.559547700000003
2020-05-31 09:30:00,20546.40523809524,30.56817534482759
2020-05-31 09:45:00,17054.258571428567,31.15683796666667
2020-05-31 10:00:00,14979.090952380951,31.05239956666667
2020-05-31 10:15:00,17273.492857142857,31.722634206896554
2020-05-31 10:30:00,19492.670476190477,32.27156283333333
2020-05-31 10:45:00,22226.36,33.31406296551724
2020-05-31 11:00:00,14805.55238095238,32.96100906666666
